what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044862274
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044862432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044862614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044862790
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044921470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044921605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044922048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044943403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319044956068
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319045056924
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319045059990
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1319045060708
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1319045063338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045064473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045067874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045068091
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045076519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045076525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045085228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045094157
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045186117
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1319045189529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045190964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045192604
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045192768
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045198705
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319045199741
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045204561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1319045212050
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045271365
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045271390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045271403
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045271420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045286001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045291324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045322809
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319045335919
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1319045338349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045346727
error,log,,,"No command output when running: 'am start -n task.tree.activity/task.tree.activity.Task_Tree_Activity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device emulator-5554",1319045450093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045483518
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319045484523
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319045488153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045522913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045528633
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319045572893
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319045573553
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1319045576344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045577296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045578887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045579029
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045620146
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319045623536
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319045640696
opened,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1319045644106
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1319045644136
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319045644176
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1319045645066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045649076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045651156
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319045652956
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319045661516
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319045666596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045669566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045744789
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045756519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045763719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045767859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045768779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045770699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045771569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045782949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045783629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045788349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045804999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045807849
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045809209
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1319045814949
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1319045815059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045815629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045816869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045821309
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045822679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045826559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045828479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045832959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045834059
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319045845949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045852379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045854059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045905589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045915359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045919979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045932220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1319045938310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319045941710
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1319045968540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045990191
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1319045990207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045992406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045992859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319045994902
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1319046021235
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1319046021422
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1319046021563
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319046024386
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1319046024386
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319046040829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046053527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046060064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046060906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046061000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1319046073402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046084743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046092590
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046095647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046097192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046101653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046103135
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319046120108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046135209
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046163773
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319046165785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046170606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046171885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046191260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046223848
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319046225861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046271647
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046273004
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319046274221
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319046278573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319046279509
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1319046285063
activated,editor,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.editors.layout.LayoutEditor",1319046288854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319046304984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319046327854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046332924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046334250
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1319046336137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046355232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046367025
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1319046417928
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1319046473324
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319046474681
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1319046475071
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1319046475087
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1319046475102
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1319046475149
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1319046475165
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,14.0.0.v201110171935-205994,"overlay.com.android.ide.eclipse.adt.overlay",1319046475196
stopped,bundle,com.android.ide.eclipse.adt,14.0.0.v201110171935-205994,"com.android.ide.eclipse.adt",1319046475196
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1319046475258
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1319046475258
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1319046475258
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1319047024834
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1319047024834
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1319047024834
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1319047024834
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1319047024844
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1319047024844
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1319047024864
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1319047024864
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1319047024864
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1319047024864
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1319047024864
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1319047024874
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1319047024874
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1319047024874
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1319047024874
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1319047024874
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1319047024874
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1319047024904
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1319047024904
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1319047024904
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1319047024914
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1319047024914
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1319047024914
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1319047024914
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1319047024914
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1319047024924
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1319047024924
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1319047024924
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1319047024924
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1319047024924
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1319047024924
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1319047024924
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1319047024924
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1319047024934
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1319047024934
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1319047024934
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1319047024934
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1319047024934
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1319047024964
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1319047024974
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1319047024974
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1319047024974
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1319047024974
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1319047024974
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1319047024974
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1319047024974
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1319047024974
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1319047024974
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1319047024974
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1319047024984
